original_function,sequence,generated_completion_rule,generated_completion,generated_completion_matches,model_self_consistency_evaluation,model_completion,model_completion_matches
"{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 0, 1)}","[0, 1, 2]",lambda x: (x * 2) | 0,3,False,Y,3,False
"{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 0)}","[0, 1, 2]",lambda x: (1 * x) + 1,3,False,Y,3,False
"{'fn': 'lambda x: (x * 1) % (4+1)', 'offset': 0, 'metadata': ('modular_progression', 0, 4)}","[0, 1, 2]",lambda x: (1 * x) * (1 + x),3,False,Y,3,False
"{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular_progression', 0, 3)}","[0, 1, 2]",lambda x: (1 * x) | 0,3,True,Y,3,True
"{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 4, 'metadata': ('modular_progression', 0, 3)}","[0, 1, 2]",lambda x: (x * 4) % (3+1),3,False,Y,0,False
"{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 0, 1)}","[0, 1, 2]",lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x],0,False,Y,3,False
"{'fn': 'lambda x: (4 * x) + 3', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 3)}","[7, 11, 15]",lambda x: (2 * x) | 7,30,False,Y,22,False
"{'fn': 'lambda x: (5 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 4, 3)}","[7, 11, 15]",lambda x: (3 * x) | 1,21,False,Y,18,False
"{'fn': 'lambda x: (3 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 2, 3)}","[7, 11, 15]",lambda x: (2 * x) * (2 * x),21,False,Y,42,False
"{'fn': 'lambda x: (4 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 3, 3)}","[7, 11, 15]",lambda x: (2 * x) ** 2,19,False,Y,28,False
"{'fn': 'lambda x: (x * 3) % (3+1)', 'offset': 2, 'metadata': ('modular_progression', 2, 3)}","[2, 1, 0]",lambda x: (1 * x) + 0,1,False,N,1,False
"{'fn': 'lambda x: (x * 5) % (2+1)', 'offset': 4, 'metadata': ('modular_progression', 4, 2)}","[2, 1, 0]",lambda x: (1 * x) + (2 * x),1,False,Y,3,False
"{'fn': 'lambda x: (x * 4) % (4+1)', 'offset': 3, 'metadata': ('modular_progression', 3, 4)}","[2, 1, 0]",lambda x: (1 * x) | 0,1,False,N,1,False
"{'fn': 'lambda x: (x * 2) % (2+1)', 'offset': 1, 'metadata': ('modular_progression', 1, 2)}","[2, 1, 0]",lambda x: (x * 2) % (2+1),1,False,Y,0,False
"{'fn': 'lambda x: (x * 2) % (2+1)', 'offset': 4, 'metadata': ('modular_progression', 1, 2)}","[2, 1, 0]",lambda x: (x * 2) + 1,1,False,Y,3,False
