original_function,sequence,generated_completion_rule,generated_completion,generated_completion_matches,model_self_consistency_evaluation,model_completion,model_completion_matches
"{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bit_or_progression', 0, 0)}","[0, 1, 2]",lambda x: x ** 1,3,True,Y,3,True
"{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 0)}","[0, 1, 2]",lambda x: x ** 1,3,True,Y,3,True
"{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 0, 1)}","[0, 1, 2]",lambda x: x,3,True,Y,3,True
"{'fn': 'lambda x: (x * 5) % (3+1)', 'offset': 0, 'metadata': ('modular_progression', 4, 3)}","[0, 1, 2]",lambda x: x + 0,3,True,Y,3,True
"{'fn': 'lambda x: (x * 5) % (3+1)', 'offset': 4, 'metadata': ('modular_progression', 4, 3)}","[0, 1, 2]",lambda x: x,3,True,Y,3,True
"{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular_progression', 0, 3)}","[0, 1, 2]",lambda x: (1 * x) + 0,3,True,Y,3,True
"{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 4, 'metadata': ('modular_progression', 0, 3)}","[0, 1, 2]",lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x],3,False,Y,3,False
"{'fn': 'lambda x: (1 * x) | 3', 'offset': 3, 'metadata': ('bit_or_progression', 0, 3)}","[3, 7, 7]",lambda x: [i for i in range(100) if i % (2 + 1) or i % (2 + 1)][x],7,False,N,11,False
"{'fn': 'lambda x: (2 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 1, 3)}","[3, 7, 7]",lambda x: (4 * x) % (4 + 1),7,False,Y,3,False
"{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 0, 3)}","[3, 3, 7]",lambda x: (2 * x) | 3,11,False,N,11,False
"{'fn': 'lambda x: (3 * x) | 3', 'offset': 0, 'metadata': ('bit_or_progression', 2, 3)}","[3, 3, 7]",lambda x: [i for i in range(100) if i % (3 + 1) or i % (4 + 1)][x],11,False,N,11,False
"{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bit_or_progression', 1, 3)}","[3, 3, 7]",lambda x: (2 * x) + 1,15,False,Y,9,False
