original_function,sequence,generated_completion_rule,generated_completion,generated_completion_matches,model_self_consistency_evaluation,model_completion,model_completion_matches
"{'fn': 'lambda x: (1 * x) + 2', 'offset': 4, 'metadata': ('arithmetic_progression', 0, 2)}","[6, 7]",lambda x: (x + 1) | 5,8,False,N,12,False
"{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (0 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 3, 0)}","[6, 7]",lambda x: (x + 5) if x % 2 == 0 else (x + 4),8,False,N,8,False
"{'fn': 'lambda x: (1 * x) + 4', 'offset': 2, 'metadata': ('arithmetic_progression', 0, 4)}","[6, 7]",lambda x: (1 * x) + 5,8,True,Y,8,True
"{'fn': 'lambda x: (1 * x) + 3', 'offset': 3, 'metadata': ('arithmetic_progression', 0, 3)}","[6, 7]",lambda x: (1 * x) + 5,8,True,Y,8,True
"{'fn': 'lambda x: (3 * x) | 4', 'offset': 0, 'metadata': ('bit_or_progression', 2, 4)}","[4, 7]",lambda x: (3 * x) + 1,10,True,Y,10,True
"{'fn': 'lambda x: (3 * x) + 4', 'offset': 0, 'metadata': ('arithmetic_progression', 2, 4)}","[4, 7]",lambda x: (3 * x) + 1,10,True,Y,10,True
"{'fn': 'lambda x: (3 * x) + 1', 'offset': 1, 'metadata': ('arithmetic_progression', 2, 1)}","[4, 7]",lambda x: (3 * x) + 1,10,True,Y,10,True
"{'fn': 'lambda x: (1 * x) | 0', 'offset': 4, 'metadata': ('bit_or_progression', 0, 0)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (0 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 4, 0)}","[4, 5]",lambda x: 3 + (2 * x),6,False,Y,6,False
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (2 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 1, 2)}","[4, 5]",lambda x: [i for i in range(100) if i % (5 - 1) or i % (4 - 1)][x],6,True,N,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (1 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 4, 1)}","[4, 5]",lambda x: (1 * x) + 4,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 0, 2)}","[4, 5]",lambda x: (x * 1) + 4,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 4, 2)}","[4, 5]",lambda x: (x * 1) + 3,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 1, 1)}","[4, 5]",lambda x: (1 * x) + 4,6,True,Y,6,True
"{'fn': 'lambda x: (5 * x) | 4', 'offset': 0, 'metadata': ('bit_or_progression', 4, 4)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 1, 0)}","[4, 5]",lambda x: (1 * x) + 4,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (4 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 2, 4)}","[4, 5]",lambda x: (x * 5) - 16,6,False,Y,-6,False
"{'fn': 'lambda x: (1 * x) ** 1', 'offset': 4, 'metadata': ('exponential_progression', 0, 1)}","[4, 5]",lambda x: (x + 3) ** 0,6,False,N,The next number in the sequence is 6.,False
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (3 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 4, 3)}","[4, 5]",lambda x: [i for i in range(100) if i % (1 + 1) or i % (3 + 1)][x],6,False,N,6,False
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (4 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 1, 4)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: (1 * x) + 1', 'offset': 3, 'metadata': ('arithmetic_progression', 0, 1)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: (1 * x) * 1', 'offset': 4, 'metadata': ('geometric_progression', 0, 1)}","[4, 5]",lambda x: 3 ** (1 * x) + 1,6,False,Y,14,False
"{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 2, 2)}","[4, 5]",lambda x: (1 * x) + 4,6,True,Y,6,True
"{'fn': 'lambda x: (1 * x) + 2', 'offset': 2, 'metadata': ('arithmetic_progression', 0, 2)}","[4, 5]",lambda x: (1 * x) + 4,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (4 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 4, 4)}","[4, 5]",lambda x: (x + 3) - 0,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (4 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 0, 4)}","[4, 5]",lambda x: 3 + x % 2,6,False,Y,6,False
"{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (1 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 3, 1)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 1, 3)}","[4, 5]",lambda x: (x * 2) + 4,6,False,Y,6,False
"{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 3, 2)}","[4, 5]",lambda x: (x * 1) + 4,6,True,Y,6,True
"{'fn': 'lambda x: (1 * x) + 0', 'offset': 4, 'metadata': ('arithmetic_progression', 0, 0)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (3 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 3, 3)}","[4, 5]",lambda x: (x * 5) % (2+1) + 4,6,False,N,6,False
"{'fn': 'lambda x: (1 * x) + 4', 'offset': 0, 'metadata': ('arithmetic_progression', 0, 4)}","[4, 5]",lambda x: (1 * x) + 3,6,True,Y,6,True
"{'fn': 'lambda x: (1 * x) | 4', 'offset': 0, 'metadata': ('bit_or_progression', 0, 4)}","[4, 5]",lambda x: 4 + x,6,True,Y,6,True
"{'fn': 'lambda x: (1 * x) | 4', 'offset': 4, 'metadata': ('bit_or_progression', 0, 4)}","[4, 5]",lambda x: [i for i in range(100) if i % (5 + 1) or i % (4 + 1)][x],6,True,N,6,True
"{'fn': 'lambda x: (1 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 0, 2)}","[2, 4]",lambda x: 2 ** (1 * x),6,False,Y,8,True
"{'fn': 'lambda x: 2 ** (1 * x)', 'offset': 1, 'metadata': ('power_progression', 1, 1)}","[2, 4]",lambda x: (2 * x) + 2,6,True,Y,6,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (2 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 1, 2)}","[2, 4]",lambda x: (2 * x) | 2,6,False,Y,6,False
"{'fn': 'lambda x: (x * 2) % (4+1)', 'offset': 1, 'metadata': ('modular_progression', 1, 4)}","[2, 4]",lambda x: 2 ** (x + 1),6,False,Y,8,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 1, 0)}","[2, 4]",lambda x: (2 * x) ** 2,6,False,N,16,False
"{'fn': 'lambda x: (2 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 1, 1)}","[2, 4]",lambda x: (2 ** x) + 2,6,False,Y,6,False
"{'fn': 'lambda x: (2 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 1, 2)}","[2, 4]",lambda x: 2 ** (x + 1),6,False,Y,8,True
"{'fn': 'lambda x: (2 * x) + 0', 'offset': 1, 'metadata': ('arithmetic_progression', 1, 0)}","[2, 4]",lambda x: (2 * x) ** 1,6,True,Y,8,False
"{'fn': 'lambda x: (2 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 1, 0)}","[2, 4]",lambda x: 2 ** (1 * x),6,False,Y,8,True
"{'fn': 'lambda x: (2 * x) * 1', 'offset': 1, 'metadata': ('geometric_progression', 1, 1)}","[2, 4]",lambda x: (2 * x) + 2,6,True,Y,6,True
"{'fn': 'lambda x: (4 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 3, 2)}","[8, 16]",lambda x: 2 ** (x + 2),32,True,Y,32,True
"{'fn': 'lambda x: 2 ** (1 * x)', 'offset': 3, 'metadata': ('power_progression', 1, 1)}","[8, 16]",lambda x: (2 * x) ** 1,32,False,Y,32,False
"{'fn': 'lambda x: (2 * x) * 4', 'offset': 1, 'metadata': ('geometric_progression', 1, 4)}","[8, 16]",lambda x: (2 * x) ** 3,32,False,Y,64,False
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (0 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 4, 0)}","[5, 7]",lambda x: (2 * x) + 3,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 0, 0)}","[5, 7]",lambda x: (2 * x) + 3,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 0, 1)}","[5, 7]",lambda x: (2 * x) + 5,9,True,Y,9,True
"{'fn': 'lambda x: (2 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 1, 1)}","[5, 7]",lambda x: (2 * x) - 3,9,True,Y,9,True
"{'fn': 'lambda x: (2 * x) | 1', 'offset': 2, 'metadata': ('bit_or_progression', 1, 1)}","[5, 7]",lambda x: (2 * x) + 3,9,True,Y,9,True
"{'fn': 'lambda x: (2 * x) + 3', 'offset': 1, 'metadata': ('arithmetic_progression', 1, 3)}","[5, 7]",lambda x: (2 * x) + 5,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 1, 2)}","[5, 7]",lambda x: (2 * x) + 5,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (1 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 4, 1)}","[5, 7]",lambda x: (2 * x) + 5,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 0, 2)}","[5, 7]",lambda x: (2 * x) + 3,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (5 + 1) or i % (2 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 4, 2)}","[5, 7]",lambda x: (2 * x) + 5,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x]', 'offset': 4, 'metadata': ('indexing_criteria_progression', 1, 1)}","[5, 7]",lambda x: (2 * x) + 5,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 1, 0)}","[5, 7]",lambda x: (2 * x) + 3,9,True,Y,9,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 0, 0)}","[1, 3]",lambda x: (2 * x) - 1,5,True,Y,5,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 2 * x * fn(fn,x-1) + 1)', 'offset': 0, 'metadata': ('recursive_progression', 1, 1)}","[1, 3]",lambda x: (2 * x) - 1,5,True,Y,5,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 2)', 'offset': 0, 'metadata': ('recursive_progression', 0, 2)}","[1, 3]",lambda x: (2 * x) + 1,9,False,Y,5,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 3 * x * fn(fn,x-1) + 0)', 'offset': 0, 'metadata': ('recursive_progression', 2, 0)}","[1, 3]",lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x],5,False,N,5,False
"{'fn': 'lambda x: (1 * x) | 1', 'offset': 1, 'metadata': ('bit_or_progression', 0, 1)}","[1, 3]",lambda x: (2 * x) - 1,5,True,Y,5,True
"{'fn': 'lambda x: (x * 2) % (4+1)', 'offset': 3, 'metadata': ('modular_progression', 1, 4)}","[1, 3]",lambda x: (2 * x) + 1,5,True,Y,5,True
"{'fn': 'lambda x: 3 ** (1 * x)', 'offset': 0, 'metadata': ('power_progression', 2, 1)}","[1, 3]",lambda x: (2 * x) + 1,5,True,Y,5,True
"{'fn': 'lambda x: (3 * x) | 1', 'offset': 0, 'metadata': ('bit_or_progression', 2, 1)}","[1, 3]",lambda x: (2 * x) + 1,5,True,Y,5,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 0, 1)}","[1, 3]",lambda x: (2 * x) + 1,5,True,Y,5,True
"{'fn': 'lambda x: (2 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 1, 1)}","[1, 3]",lambda x: (2 * x) + 1,5,True,Y,5,True
"{'fn': 'lambda x: (2 * x) | 1', 'offset': 0, 'metadata': ('bit_or_progression', 1, 1)}","[1, 3]",lambda x: (2 * x) + 1,5,True,Y,5,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 0, 0)}","[3, 5]",lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x],7,False,N,7,False
"{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 2, 0)}","[3, 5]",lambda x: (2 * x) + 1,7,True,Y,7,True
"{'fn': 'lambda x: (1 * x) | 1', 'offset': 3, 'metadata': ('bit_or_progression', 0, 1)}","[3, 5]",lambda x: (2 * x) + 3,7,True,Y,7,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (3 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 0, 3)}","[3, 5]",lambda x: (2 * x) + 1,7,True,Y,7,True
"{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (3 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 2, 3)}","[3, 5]",lambda x: (2 * x) + 1,7,True,Y,7,True
"{'fn': 'lambda x: [i for i in range(100) if i % (3 + 1) or i % (1 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria_progression', 2, 1)}","[3, 5]",lambda x: 2 ** (x + 2) - 1,7,False,Y,9,False
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]', 'offset': 1, 'metadata': ('indexing_criteria_progression', 0, 1)}","[3, 5]",lambda x: (2 * x) + 3,7,True,Y,7,True
"{'fn': 'lambda x: (2 * x) + 1', 'offset': 1, 'metadata': ('arithmetic_progression', 1, 1)}","[3, 5]",lambda x: (2 * x) + 1,7,True,Y,7,True
"{'fn': 'lambda x: (2 * x) | 1', 'offset': 1, 'metadata': ('bit_or_progression', 1, 1)}","[3, 5]",lambda x: (2 * x) + 1,7,True,Y,7,True
"{'fn': 'lambda x: (2 * x) + 3', 'offset': 0, 'metadata': ('arithmetic_progression', 1, 3)}","[3, 5]",lambda x: (x * 2) + 1,7,True,Y,7,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (0 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 0, 0)}","[7, 9]",lambda x: (2 * x) + 5,11,True,Y,11,True
"{'fn': 'lambda x: (3 * x) | 1', 'offset': 2, 'metadata': ('bit_or_progression', 2, 1)}","[7, 9]",lambda x: (2 * x) + 7,11,True,Y,11,True
"{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (1 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria_progression', 0, 1)}","[7, 9]",lambda x: [i for i in range(100) if i % (2 + 1) or i % (1 + 1)][x],11,False,N,11,False
"{'fn': 'lambda x: (2 * x) + 1', 'offset': 3, 'metadata': ('arithmetic_progression', 1, 1)}","[7, 9]",lambda x: (2 * x) + 5,11,True,Y,11,True
"{'fn': 'lambda x: (2 * x) | 1', 'offset': 3, 'metadata': ('bit_or_progression', 1, 1)}","[7, 9]",lambda x: (2 * x) + 5,11,True,Y,11,True
"{'fn': 'lambda x: (2 * x) + 3', 'offset': 2, 'metadata': ('arithmetic_progression', 1, 3)}","[7, 9]",lambda x: (2 * x) + 5,11,True,Y,11,True
"{'fn': 'lambda x: (1 * x) ** 2', 'offset': 1, 'metadata': ('exponential_progression', 0, 2)}","[1, 4]",lambda x: (3 * x) - 2,7,True,Y,7,True
"{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 0, 'metadata': ('power_progression', 1, 2)}","[1, 4]",lambda x: (3 * x) - 2,7,True,Y,7,True
"{'fn': 'lambda x: 4 ** (1 * x)', 'offset': 0, 'metadata': ('power_progression', 3, 1)}","[1, 4]",lambda x: (3 * x) - 2,7,True,Y,7,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 2 * x * fn(fn,x-1) + 2)', 'offset': 0, 'metadata': ('recursive_progression', 1, 2)}","[1, 4]",lambda x: (x * 3) + 1,7,True,Y,7,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) + 0)', 'offset': 0, 'metadata': ('recursive_progression', 3, 0)}","[1, 4]",lambda x: (3 ** x) - 2,7,False,Y,13,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 3)', 'offset': 0, 'metadata': ('recursive_progression', 0, 3)}","[1, 4]",lambda x: (3 * x) - 2,7,True,Y,7,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 3 * x * fn(fn,x-1) + 1)', 'offset': 0, 'metadata': ('recursive_progression', 2, 1)}","[1, 4]",lambda x: (x ** 2) - (x - 1),7,False,N,7,False
"{'fn': 'lambda x: (x * 3) % (4+1)', 'offset': 2, 'metadata': ('modular_progression', 2, 4)}","[1, 4]",lambda x: (3 * x) - 2,7,True,Y,7,True
"{'fn': 'lambda x: (3 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 2, 1)}","[1, 4]",lambda x: (3 * x) ** 2 - 2 * x + 1,7,False,N,16,False
"{'fn': 'lambda x: (1 * x) ** 2', 'offset': 2, 'metadata': ('exponential_progression', 0, 2)}","[4, 9]",lambda x: x**2 + 1,16,False,Y,16,False
"{'fn': 'lambda x: (5 * x) + 4', 'offset': 0, 'metadata': ('arithmetic_progression', 4, 4)}","[4, 9]",lambda x: (x + 2) ** 2,16,True,Y,16,True
"{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 1, 'metadata': ('power_progression', 1, 2)}","[4, 16]","(lambda a:lambda v:a(a,v))(lambda fn,x:2 if x==0 else 4 * fn(fn,x-1) + 0)",64,False,Y,64,False
"{'fn': 'lambda x: (2 * x) ** 2', 'offset': 1, 'metadata': ('exponential_progression', 1, 2)}","[4, 16]",lambda x: 4 ** (2 * x),64,False,Y,256,False
"{'fn': 'lambda x: 4 ** (1 * x)', 'offset': 1, 'metadata': ('power_progression', 3, 1)}","[4, 16]",lambda x: 2 ** (2 * x),64,True,Y,64,True
"{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 2, 'metadata': ('power_progression', 1, 2)}","[16, 64]",lambda x: (2 ** x) ** 2,256,True,Y,256,True
"{'fn': 'lambda x: (4 * x) ** 2', 'offset': 1, 'metadata': ('exponential_progression', 3, 2)}","[16, 64]",lambda x: 4 ** (1 * x),256,True,Y,256,True
"{'fn': 'lambda x: 4 ** (1 * x)', 'offset': 2, 'metadata': ('power_progression', 3, 1)}","[16, 64]",lambda x: 4 ** (2 * x),256,False,Y,256,False
"{'fn': 'lambda x: (1 * x) ** 4', 'offset': 1, 'metadata': ('exponential_progression', 0, 4)}","[1, 16]",lambda x: 4 ** (2 * x),256,True,Y,256,True
"{'fn': 'lambda x: 2 ** (4 * x)', 'offset': 0, 'metadata': ('power_progression', 1, 4)}","[1, 16]",lambda x: (x ** 2) + 1,256,False,Y,17,False
"{'fn': 'lambda x: 4 ** (2 * x)', 'offset': 0, 'metadata': ('power_progression', 3, 2)}","[1, 16]",lambda x: (x * 1) ** 2 + 1,81,False,Y,17,False
"{'fn': 'lambda x: (4 * x) + 0', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 0)}","[4, 8]",lambda x: (4 * x) // 2,12,False,Y,16,False
"{'fn': 'lambda x: 2 ** (1 * x)', 'offset': 2, 'metadata': ('power_progression', 1, 1)}","[4, 8]",lambda x: 4 * (2 ** x),12,False,Y,16,True
"{'fn': 'lambda x: (4 * x) + 4', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 4)}","[4, 8]",lambda x: (4 * x) | 4,12,False,Y,16,False
"{'fn': 'lambda x: (1 * x) * 4', 'offset': 1, 'metadata': ('geometric_progression', 0, 4)}","[4, 8]",lambda x: (4 * x) * 2,16,False,Y,16,False
"{'fn': 'lambda x: (4 * x) * 1', 'offset': 1, 'metadata': ('geometric_progression', 3, 1)}","[4, 8]",lambda x: (4 * x) * 1,16,False,Y,16,False
"{'fn': 'lambda x: (4 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 3, 1)}","[4, 8]",lambda x: (x * 2) % (3+1),12,False,Y,0,False
"{'fn': 'lambda x: (2 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 1, 2)}","[4, 8]",lambda x: (4 * x) // 2,12,False,Y,16,False
"{'fn': 'lambda x: (4 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 3, 0)}","[4, 8]",lambda x: (2 * x) + 4,16,False,Y,12,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 4)', 'offset': 0, 'metadata': ('recursive_progression', 0, 4)}","[1, 5]",lambda x: (4 * x) ** 0 + 1,9,False,Y,17,False
"{'fn': 'lambda x: 5 ** (1 * x)', 'offset': 0, 'metadata': ('power_progression', 4, 1)}","[1, 5]",lambda x: (2 * x) ** 0 + 1,21,False,N,9,False
"{'fn': 'lambda x: (5 * x) | 1', 'offset': 0, 'metadata': ('bit_or_progression', 4, 1)}","[1, 5]",lambda x: (4 * x) + 1,9,True,N,21,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 3 * x * fn(fn,x-1) + 2)', 'offset': 0, 'metadata': ('recursive_progression', 2, 2)}","[1, 5]",lambda x: (x * 4) % (4+1) + 1,25,False,Y,9,False
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 4 * x * fn(fn,x-1) + 1)', 'offset': 0, 'metadata': ('recursive_progression', 3, 1)}","[1, 5]",lambda x: (4 * x) - 3,9,True,N,9,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 2 * x * fn(fn,x-1) + 3)', 'offset': 0, 'metadata': ('recursive_progression', 1, 3)}","[1, 5]",lambda x: (4 * x) + 1,9,True,N,21,False
"{'fn': 'lambda x: (4 * x) | 1', 'offset': 0, 'metadata': ('bit_or_progression', 3, 1)}","[1, 5]",lambda x: (4 * x) + 1,9,True,N,21,False
"{'fn': 'lambda x: (4 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 1)}","[1, 5]",lambda x: (4 * x) - 3,25,False,N,9,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 5 * x * fn(fn,x-1) + 0)', 'offset': 0, 'metadata': ('recursive_progression', 4, 0)}","[1, 5]",lambda x: (4 * x) | 1,9,True,N,9,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 4)', 'offset': 1, 'metadata': ('recursive_progression', 0, 4)}","[5, 14]",lambda x: (9 * x) - 1,27,False,N,23,False
"{'fn': 'lambda x: (5 * x) | 4', 'offset': 1, 'metadata': ('bit_or_progression', 4, 4)}","[5, 14]",lambda x: (x * 3) + 2,23,False,Y,23,False
"{'fn': 'lambda x: 2 ** (1 * x)', 'offset': 4, 'metadata': ('power_progression', 1, 1)}","[16, 32]","(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 2 * x * fn(fn,x-1))",64,False,Y,64,False
"{'fn': 'lambda x: (4 * x) * 4', 'offset': 1, 'metadata': ('geometric_progression', 3, 4)}","[16, 32]",lambda x: 2 ** (4 + x),64,True,Y,64,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 1 * x * fn(fn,x-1) + 2)', 'offset': 1, 'metadata': ('recursive_progression', 0, 2)}","[3, 8]",lambda x: (2 * x) + 1,15,False,N,13,False
"{'fn': 'lambda x: (5 * x) + 3', 'offset': 0, 'metadata': ('arithmetic_progression', 4, 3)}","[3, 8]",lambda x: (x * 5) + 3,13,True,Y,13,True
"{'fn': 'lambda x: (3 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 2, 2)}","[6, 12]",lambda x: (3 * x) * 2,24,False,Y,24,False
"{'fn': 'lambda x: (2 * x) | 4', 'offset': 3, 'metadata': ('bit_or_progression', 1, 4)}","[6, 12]",lambda x: (2 * x) * 3,24,False,Y,18,True
"{'fn': 'lambda x: (2 * x) * 3', 'offset': 1, 'metadata': ('geometric_progression', 1, 3)}","[6, 12]",lambda x: (6 * x) // 2,18,False,Y,18,False
"{'fn': 'lambda x: (5 * x) + 1', 'offset': 1, 'metadata': ('arithmetic_progression', 4, 1)}","[6, 11]",lambda x: (5 * x) + 1 if x % 2 else (5 * x) + 1 - 5,16,False,Y,16,False
"{'fn': 'lambda x: (3 * x) | 2', 'offset': 2, 'metadata': ('bit_or_progression', 2, 2)}","[6, 11]",lambda x: (5 * x) + 1,16,True,Y,16,True
"{'fn': 'lambda x: (5 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 4, 1)}","[1, 6]",lambda x: (5 * x) - 4,11,True,Y,11,True
"{'fn': '(lambda a:lambda v:a(a,v))(lambda fn,x:1 if x==0 else 3 * x * fn(fn,x-1) + 3)', 'offset': 0, 'metadata': ('recursive_progression', 2, 3)}","[1, 6]",lambda x: (5 * x) + 1,11,True,Y,31,False
